x,y,z,id,celltype,,,apical>apical
3116.317216,-540.82189,0,ipc proto,3,,,
3086.131215,-431.36388,0,ipc proto,3,,,
3176.203218,-376.71588,0,ipc 1,4,,,
3208.279219,-580.99789,0,ipc proto,3,,,
3087.805216,-523.37988,0,ipc proto,3,,,
3138.403217,-397.18188,0,ipc 1,4,,,
3106.921216,-531.20989,0,ipc proto,3,,,
3223.237219,-529.21188,0,ipc proto,3,,,
3153.415217,-407.76588,0,ipc proto,3,,,
3243.91922,-544.38589,0,ipc proto,3,,,
3120.097216,-555.88789,0,ipc proto,3,,,
3235.819219,-415.59588,0,apical,0,,,
3234.955219,-379.41588,0,ipc proto,3,,,
3139.375217,-465.86988,0,ipc proto,3,,,
3111.511216,-465.81588,0,ipc 1,4,,,
3230.743219,-546.38389,0,ipc proto,3,,,
3115.129216,-563.17789,0,ipc proto,3,,,
3272.48522,-475.53588,0,ipc proto,3,,,
3098.929216,-432.55188,0,ipc 1,4,,,
3145.963217,-410.78988,0,ipc 1,4,,,
3159.679217,-552.59389,0,ipc proto,3,,,
3221.617219,-413.27388,0,ipc proto,3,,,
3192.403218,-473.59188,0,ipc proto,3,,,
3128.305217,-581.15989,0,ipc proto,3,,,
3122.203216,-515.00988,0,ipc proto,3,,,
3184.195218,-507.93588,0,ipc proto,3,,,
3245.91722,-482.06988,0,ipc proto,3,,,
3149.743217,-448.80588,0,ipc proto,3,,,
3144.829217,-534.55789,0,ipc proto,3,,,
3069.229215,-471.26988,0,rgc,2,,,
3091.099216,-587.74789,0,ipc proto,3,,,
3231.661219,-483.14988,0,ipc proto,3,,,
3147.043217,-518.35788,0,rgc,2,,,
3138.133217,-483.79788,0,ipc proto,3,,,
3266.54522,-533.90989,0,ipc proto,3,,,
3132.139217,-530.66989,0,ipc proto,3,,,
3178.579218,-399.23388,0,ipc proto,3,,,
3242.13722,-552.16189,0,ipc proto,3,,,
3175.987218,-486.98388,0,ipc 1,4,,,
3236.845219,-433.68588,0,ipc proto,3,,,
3098.335216,-485.09388,0,ipc proto,3,,,
3069.985215,-588.01789,0,ipc proto,3,,,
3221.077219,-547.30189,0,ipc proto,3,,,
3240.463219,-502.75188,0,ipc proto,3,,,
3164.431218,-570.84589,0,ipc proto,3,,,
3097.255216,-561.55789,0,apical,0,,,
3210.277219,-409.97988,0,ipc proto,3,,,
3161.407217,-504.64188,0,ipc proto,3,,,
3195.007154,-723.8387,0,rgc,2,,,
3249.385155,-763.5287,0,apical,0,,,
3125.779152,-662.65669,0,ipc proto,3,,,
3136.471153,-632.57869,0,ipc proto,3,,,
3241.879155,-604.01269,0,apical,0,,,
3166.927153,-590.56669,0,ipc proto,3,,,
3090.571151,-636.79069,0,ipc proto,3,,,
3108.445152,-671.89069,0,ipc proto,3,,,
3133.447152,-597.91069,0,ipc proto,3,,,
3089.221151,-771.0887,0,apical,0,,,
3200.515154,-646.45669,0,ipc proto,3,,,
3063.517151,-735.2327,0,ipc proto,3,,,
3090.301151,-728.0507,0,apical,0,,,
3090.031151,-588.62269,0,ipc proto,3,,,
3216.067155,-575.55469,0,ipc proto,3,,,
3164.335153,-672.21469,0,rgc,2,,,
3224.815155,-639.43669,0,ipc proto,3,,,
3209.155154,-608.27869,0,ipc proto,3,,,
3188.041154,-675.40069,0,rgc,2,,,
3264.991156,-687.22669,0,rgc,2,,,
3126.157152,-613.19269,0,ipc proto,3,,,
3177.565154,-672.32269,0,apical,0,,,
3096.133152,-663.89869,0,ipc proto,3,,,
3184.207154,-773.4107,0,rgc,2,,,
3190.741154,-659.20069,0,ipc proto,3,,,
3055.47115,-681.71869,0,ipc proto,3,,,
3146.137153,-595.85869,0,ipc proto,3,,,
3241.069155,-615.78469,0,rgc,2,,,
3202.135154,-771.0887,0,rgc,2,,,
3111.685152,-689.87269,0,ipc proto,3,,,
3192.793154,-730.9667,0,apical,0,,,
3220.711155,-618.59269,0,ipc proto,3,,,
3241.717155,-671.08069,0,rgc,2,,,
3077.881151,-709.20469,0,rgc,2,,,
3117.895152,-719.5727,0,rgc,2,,,
3215.959155,-604.87669,0,ipc proto,3,,,
3070.915151,-686.14669,0,ipc proto,3,,,
3115.033152,-740.4707,0,rgc,2,,,
3194.521154,-620.59069,0,ipc proto,3,,,
3096.187152,-698.40469,0,ipc proto,3,,,
3167.953153,-687.28069,0,rgc,2,,,
3110.335152,-698.94469,0,rgc,2,,,
3118.867152,-631.28269,0,ipc proto,3,,,
3141.493153,-699.37669,0,rgc,2,,,
3060.763151,-719.4647,0,ipc proto,3,,,
3117.787152,-645.64669,0,ipc proto,3,,,
3094.405151,-610.97869,0,rgc,2,,,
3148.999153,-649.42669,0,ipc proto,3,,,
3093.271151,-620.69869,0,ipc proto,3,,,
3129.775152,-730.3187,0,rgc,2,,,
3171.301153,-581.54869,0,ipc proto,3,,,
3158.503153,-602.66269,0,ipc proto,3,,,
3193.711154,-757.8047,0,apical,0,,,
3096.403152,-652.07269,0,ipc proto,3,,,
3083.875151,-618.86269,0,ipc 1,4,,,
3238.261155,-632.47069,0,ipc proto,3,,,
3137.065153,-660.06469,0,rgc,2,,,
3173.839154,-632.57869,0,ipc proto,3,,,
3094.513151,-630.85069,0,ipc proto,3,,,
3116.653152,-599.47669,0,ipc proto,3,,,
3178.537154,-604.12069,0,ipc proto,3,,,
3153.265153,-576.31069,0,ipc proto,3,,,
3093.487151,-598.72069,0,ipc proto,3,,,
3244.147155,-647.37469,0,ipc proto,3,,,
3256.945156,-577.60669,0,ipc proto,3,,,
3213.691155,-691.22269,0,rgc,2,,,
3063.967479,-866.36411,0,rgc,2,,,
3079.573479,-814.7941,0,rgc,2,,,
3079.249479,-893.63411,0,rgc,2,,,
3116.23948,-929.38211,0,rgc,2,,,
3085.13548,-869.60411,0,rgc,2,,,
3097.28548,-958.92011,0,rgc,2,,,
3144.265481,-971.93411,0,apical,0,,,
3247.081484,-869.06411,0,rgc,2,,,
3156.631481,-826.3501,0,rgc,2,,,
3212.251483,-854.26811,0,rgc,2,,,
3082.59748,-855.02411,0,pial,1,,,
3118.39948,-898.38611,0,rgc,2,,,
3131.845481,-910.96811,0,pial,1,,,
3109.86748,-886.34411,0,rgc,2,,,
3228.667483,-952.98011,0,rgc,2,,,
3160.195482,-947.74211,0,rgc,2,,,
3245.623484,-915.39611,0,rgc,2,,,
3115.80748,-956.38211,0,pial,1,,,
3152.581481,-906.97211,0,rgc,2,,,
3179.419482,-932.67611,0,rgc,2,,,
3193.135482,-931.27211,0,rgc,2,,,
3070.177479,-923.55011,0,pial,1,,,
3180.283482,-855.94211,0,rgc,2,,,
3153.013481,-901.08611,0,pial,1,,,
3232.393483,-897.90011,0,apical,0,,,
3079.033479,-958.59611,0,rgc,2,,,
3152.959481,-803.9401,0,rgc,2,,,
3233.149483,-775.8061,0,rgc,2,,,
3112.94548,-871.92611,0,pial,1,,,
3104.84548,-794.2201,0,rgc,2,,,
3126.121481,-877.11011,0,rgc,2,,,
3187.519482,-796.2721,0,rgc,2,,,
3234.985483,-791.0341,0,rgc,2,,,
3172.129482,-868.03811,0,rgc,2,,,
3170.023482,-908.97011,0,apical,0,,,
3201.289483,-882.24011,0,rgc,2,,,
3092.53348,-921.98411,0,apical,0,,,
3240.169484,-828.1861,0,pial,1,,,
3047.875479,-864.09611,0,ipc proto,3,,,
3149.881481,-832.6141,0,rgc,2,,,
3121.261481,-967.34411,0,apical,0,,,
3128.605481,-870.09011,0,rgc,2,,,
3150.259481,-863.01611,0,pial,1,,,
3128.443481,-821.4361,0,apical,0,,,
3099.71548,-983.97611,0,rgc,2,,,
3199.291483,-960.48611,0,rgc,2,,,
3163.165482,-958.54211,0,rgc,2,,,
3214.411483,-901.14011,0,rgc,2,,,
3130.927481,-804.6421,0,rgc,2,,,
3145.615481,-956.32811,0,rgc,2,,,
3185.629482,-966.58811,0,rgc,2,,,
3173.375894,-1040.8046,0,rgc,2,,,
3100.961892,-1136.2226,0,apical,0,,,
3254.321896,-1026.0626,0,rgc,2,,,
3178.613894,-1024.7666,0,rgc,2,,,
3133.847893,-990.96263,0,rgc,2,,,
3095.561892,-1009.4846,0,rgc,2,,,
3201.995895,-1044.5306,0,rgc,2,,,
3185.579895,-1009.1606,0,apical,0,,,
3088.271892,-1123.6946,0,rgc,2,,,
3061.217891,-1104.0386,0,rgc,2,,,
3238.607896,-1051.9826,0,rgc,2,,,
3176.399894,-988.37063,0,rgc,2,,,
3173.645894,-1094.8046,0,rgc,2,,,
3109.439893,-1193.1386,0,rgc,2,,,
3180.935894,-1187.8466,0,rgc,2,,,
3088.541892,-1112.2466,0,rgc,2,,,
3157.175894,-1090.5926,0,apical,0,,,
3121.967893,-1026.1166,0,rgc,2,,,
3228.455896,-1162.7366,0,rgc,2,,,
3140.543893,-1016.9906,0,rgc,2,,,
3120.995893,-1052.8466,0,rgc,2,,,
3211.985895,-1009.5386,0,rgc,2,,,
3059.003891,-1047.9326,0,rgc,2,,,
3155.987894,-1138.6526,0,apical,0,,,
3149.399894,-1129.5266,0,rgc,2,,,
3059.759891,-1063.7546,0,rgc,2,,,
3108.683893,-1104.1466,0,rgc,2,,,
3132.875893,-1037.9426,0,rgc,2,,,
3079.415892,-1007.3246,0,rgc,2,,,
3210.635895,-1017.9086,0,rgc,2,,,
3163.763894,-1025.0906,0,rgc,2,,,
3213.497895,-1060.4606,0,apical,0,,,
3053.711891,-1109.4926,0,ipc proto,3,,,
3138.599893,-1053.8186,0,rgc,2,,,
3125.315893,-1129.8506,0,rgc,2,,,
3252.917896,-1055.2226,0,apical,0,,,
3174.887894,-1055.9786,0,rgc,2,,,
3043.721891,-1080.3326,0,rgc,2,,,
3106.793892,-1030.1126,0,rgc,2,,,
3060.839891,-1021.3106,0,rgc,2,,,
3116.135893,-1017.3686,0,rgc,2,,,
3139.787893,-1125.2066,0,rgc,2,,,
3041.615891,-1057.1666,0,pial,1,,,
3072.395892,-1035.8906,0,rgc,2,,,
3067.211891,-985.13063,0,apical,0,,,
3179.801894,-1162.9526,0,rgc,2,,,
3142.541893,-1072.3946,0,rgc,2,,,
3177.533894,-1132.1186,0,rgc,2,,,
3094.697892,-1089.9986,0,rgc,2,,,
3249.029896,-1125.1526,0,apical,0,,,
3210.635895,-1048.7966,0,rgc,2,,,
3220.355895,-1173.3746,0,apical,0,,,
3067.211891,-1084.1126,0,apical,0,,,
3088.865892,-1172.2406,0,rgc,2,,,
3180.341894,-1172.7806,0,rgc,2,,,
3083.951892,-1144.4846,0,rgc,2,,,
3191.789895,-1080.3866,0,rgc,2,,,
3071.855892,-1102.2566,0,rgc,2,,,
3075.473892,-1060.0826,0,rgc,2,,,
3142.973893,-1005.4886,0,rgc,2,,,
3112.679893,-1093.9406,0,apical,0,,,
3238.769896,-1086.6506,0,rgc,2,,,
3162.089894,-1122.6686,0,rgc,2,,,
3227.807896,-1092.0506,0,apical,0,,,
3192.815895,-1110.4106,0,rgc,2,,,
3204.047895,-1082.6006,0,apical,0,,,
3060.353891,-1127.6366,0,rgc,2,,,
3032.780416,-1364.5238,0,apical,0,,,
3078.626417,-1215.7538,0,apical,0,,,
3181.71242,-1297.7798,0,apical,0,,,
3127.010419,-1185.0278,0,apical,0,,,
3216.488421,-1259.6558,0,apical,0,,,
3133.814419,-1221.2078,0,rgc,2,,,
3136.028419,-1328.6678,0,apical,0,,,
3056.918417,-1344.9758,0,apical,0,,,
3160.598419,-1237.1378,0,apical,0,,,
3089.642418,-1355.2898,0,apical,0,,,
3058.430417,-1220.1818,0,rgc,2,,,
3055.136417,-1357.9898,0,apical,0,,,
3037.748416,-1281.8498,0,apical,0,,,
3171.50642,-1323.6998,0,apical,0,,,
3169.45442,-1204.1978,0,apical,0,,,
3104.438418,-1306.6358,0,apical,0,,,
3142.238419,-1266.3518,0,apical,0,,,
3134.030419,-1181.3018,0,apical,0,,,
3113.996418,-1304.3138,0,apical,0,,,
3243.974422,-1238.6498,0,apical,0,,,
3162.27242,-1306.2578,0,apical,0,,,
3068.852417,-1196.2058,0,rgc,2,,,
3234.362421,-1245.0218,0,apical,0,,,
3142.616419,-1219.8578,0,rgc,2,,,
3066.314417,-1268.1878,0,apical,0,,,
3076.142417,-1192.1018,0,rgc,2,,,
3113.024418,-1341.6278,0,apical,0,,,
3076.412417,-1372.6778,0,apical,0,,,
3068.852417,-1297.7798,0,apical,0,,,
3120.530418,-1346.4878,0,apical,0,,,
3081.758417,-1296.5918,0,apical,0,,,
3092.126418,-1274.9918,0,apical,0,,,
3041.366416,-1357.3418,0,apical,0,,,
3048.548417,-1342.8698,0,apical,0,,,
3040.232416,-1349.6738,0,apical,0,,,
3053.948417,-1306.6358,0,apical,0,,,
3130.628419,-1193.0738,0,rgc,2,,,
3177.23042,-1247.5598,0,apical,0,,,
3080.408417,-1290.0038,0,apical,0,,,
3055.568417,-1238.3258,0,rgc,2,,,
3102.710418,-1247.9918,0,apical,0,,,
3185.49242,-1319.4338,0,apical,0,,,
3053.570417,-1182.6518,0,rgc,2,,,
3044.964858,-1385.8192,0,apical,0,,,
3279.563609,-1219.7314,0,apical,0,,,
3301.703609,-1225.4014,0,apical,0,,,
3301.001609,-1273.3534,0,apical,0,,,
3375.953611,-1216.4914,0,apical,0,,,
3408.353612,-1190.9494,0,apical,0,,,
3298.571609,-1257.4774,0,apical,0,,,
3347.387611,-1196.1334,0,apical,0,,,
3378.599611,-1195.2694,0,apical,0,,,
3357.215611,-1234.3114,0,apical,0,,,
3410.891612,-1203.7474,0,apical,0,,,
3253.157608,-1274.7574,0,apical,0,,,
3241.331608,-1271.6254,0,apical,0,,,
3314.60961,-1249.3774,0,apical,0,,,
3408.029612,-1224.5374,0,apical,0,,,
3244.247608,-1199.5894,0,apical,0,,,
3309.53361,-1223.7814,0,apical,0,,,
3395.123612,-1231.8814,0,apical,0,,,
3331.40361,-1215.4114,0,apical,0,,,
3299.651609,-1189.1674,0,apical,0,,,
3367.637611,-1234.1494,0,apical,0,,,
3288.095609,-1188.8974,0,apical,0,,,
3430.360693,-1050.8238,0,apical,0,,,
3268.198688,-1163.3058,0,rgc,2,,,
3387.592691,-1020.6918,0,rgc,2,,,
3239.038688,-1035.4338,0,rgc,2,,,
3277.270689,-1134.7938,0,rgc,2,,,
3284.560689,-1110.5478,0,rgc,2,,,
3377.710691,-1094.0778,0,rgc,2,,,
3287.530689,-1157.5278,0,rgc,2,,,
3281.050689,-1146.9978,0,apical,0,,,
3336.83269,-1031.0058,0,apical,0,,,
3264.850688,-1054.3878,0,apical,0,,,
3244.816688,-1070.4798,0,rgc,2,,,
3453.850693,-1185.3918,0,apical,0,,,
3241.954688,-987.80578,0,rgc,2,,,
3399.796692,-1076.8518,0,rgc,2,,,
3314.20669,-1146.0258,0,rgc,2,,,
3388.780691,-1121.8338,0,apical,0,,,
3353.464691,-1067.4558,0,rgc,2,,,
3398.770692,-1033.2198,0,rgc,2,,,
3330.78469,-1063.2438,0,rgc,2,,,
3398.608692,-1003.1958,0,rgc,2,,,
3384.460691,-1055.8998,0,rgc,2,,,
3347.14669,-1116.2178,0,apical,0,,,
3256.642688,-1006.3818,0,rgc,2,,,
3350.71069,-1166.8158,0,apical,0,,,
3257.992688,-1089.7578,0,rgc,2,,,
3329.92069,-1072.6938,0,rgc,2,,,
3372.958691,-1047.5298,0,rgc,2,,,
3401.416692,-1137.8178,0,apical,0,,,
3299.356689,-1029.2238,0,rgc,2,,,
3325.22269,-1083.6558,0,rgc,2,,,
3251.404688,-1100.1258,0,rgc,2,,,
3381.166691,-1119.6198,0,apical,0,,,
3421.450692,-1163.1438,0,apical,0,,,
3299.950689,-1154.7738,0,rgc,2,,,
3377.062691,-1168.0038,0,apical,0,,,
3265.012688,-1004.3838,0,rgc,2,,,
3349.46869,-1143.1638,0,rgc,2,,,
3290.824689,-1136.2518,0,rgc,2,,,
3384.136691,-1071.5058,0,rgc,2,,,
3325.00669,-1117.1898,0,apical,0,,,
3319.49869,-1159.6878,0,apical,0,,,
3443.158693,-1185.7698,0,apical,0,,,
3379.438691,-1107.7398,0,rgc,2,,,
3338.12869,-1009.6218,0,rgc,2,,,
3274.192688,-1074.1518,0,rgc,2,,,
3357.190691,-1087.7598,0,apical,0,,,
3409.948692,-1078.0938,0,rgc,2,,,
3300.166689,-1089.8658,0,rgc,2,,,
3249.460688,-1111.7358,0,rgc,2,,,
3426.202692,-1010.4858,0,rgc,2,,,
3453.364693,-990.23578,0,rgc,2,,,
3345.90469,-1106.1738,0,rgc,2,,,
3247.516688,-1147.3758,0,rgc,2,,,
3341.90869,-1042.7778,0,rgc,2,,,
3296.440689,-1074.0978,0,rgc,2,,,
3285.208689,-1002.6558,0,rgc,2,,,
3262.474688,-1122.8058,0,rgc,2,,,
3319.93069,-1127.9358,0,apical,0,,,
3307.726689,-1124.5338,0,rgc,2,,,
3421.018692,-1043.0478,0,rgc,2,,,
3322.14469,-990.01978,0,rgc,2,,,
3412.702692,-1025.4438,0,rgc,2,,,
3437.704693,-1060.5978,0,apical,0,,,
3362.752691,-993.85378,0,apical,0,,,
3282.724689,-1129.2858,0,rgc,2,,,
3308.482689,-1199.7018,0,apical,0,,,
3397.204692,-1120.0518,0,rgc,2,,,
3371.770691,-1146.5658,0,apical,0,,,
3348.11869,-1057.3578,0,rgc,2,,,
3358.864691,-1040.6718,0,rgc,2,,,
3425.284692,-1118.3778,0,rgc,2,,,
3317.23069,-1035.0558,0,rgc,2,,,
3303.400324,-928.87452,0,apical,0,,,
3273.754323,-912.67451,0,apical,0,,,
3390.556326,-909.21851,0,rgc,2,,,
3280.450323,-981.52452,0,rgc,2,,,
3341.200325,-981.20052,0,rgc,2,,,
3366.634325,-937.08252,0,rgc,2,,,
3257.500323,-826.11251,0,apical,0,,,
3254.476323,-866.12651,0,rgc,2,,,
3411.076327,-983.41452,0,rgc,2,,,
3306.100324,-854.13851,0,rgc,2,,,
3403.894326,-902.90051,0,rgc,2,,,
3273.106323,-876.33251,0,rgc,2,,,
3362.962325,-794.30651,0,rgc,2,,,
3359.506325,-839.34251,0,pial,1,,,
3271.756323,-935.30052,0,rgc,2,,,
3330.076324,-946.31652,0,rgc,2,,,
3248.590322,-967.26852,0,rgc,2,,,
3286.822323,-897.39251,0,pial,1,,,
3400.006326,-877.30451,0,rgc,2,,,
3408.592327,-971.42652,0,rgc,2,,,
3263.710323,-844.74251,0,ipc proto,3,,,
3321.868324,-880.32851,0,pial,1,,,
3424.846327,-892.04651,0,rgc,2,,,
3332.668325,-940.64652,0,rgc,2,,,
3356.590325,-936.48852,0,rgc,2,,,
3370.360326,-975.90852,0,rgc,2,,,
3380.620326,-995.78052,0,rgc,2,,,
3290.818323,-986.97852,0,rgc,2,,,
3346.492325,-935.40852,0,rgc,2,,,
3437.374327,-915.91451,0,rgc,2,,,
3402.976326,-784.58651,0,rgc,2,,,
3405.460326,-932.38452,0,rgc,2,,,
3332.560325,-884.86451,0,rgc,2,,,
3354.916325,-915.15851,0,apical,0,,,
3422.470327,-855.70451,0,pial,1,,,
3318.034324,-856.51451,0,apical,0,,,
3371.548326,-964.51452,0,apical,0,,,
3436.024327,-901.11851,0,rgc,2,,,
3382.240326,-964.24452,0,rgc,2,,,
3251.668322,-933.30252,0,rgc,2,,,
3268.354323,-953.98452,0,rgc,2,,,
3302.158324,-899.76851,0,rgc,2,,,
3304.534324,-871.25651,0,rgc,2,,,
3271.702323,-786.42251,0,rgc,2,,,
3350.272325,-973.85652,0,rgc,2,,,
3380.188326,-891.83051,0,apical,0,,,
3322.948324,-937.73052,0,rgc,2,,,
3303.292324,-963.70452,0,rgc,2,,,
3332.992325,-958.68252,0,rgc,2,,,
3306.748324,-909.21851,0,apical,0,,,
3294.058324,-878.54651,0,rgc,2,,,
3283.150323,-805.75451,0,rgc,2,,,
3348.814325,-929.41452,0,rgc,2,,,
3400.114326,-810.29051,0,apical,0,,,
3418.420327,-791.87651,0,pial,1,,,
3319.168324,-812.72051,0,rgc,2,,,
3287.416323,-967.21452,0,rgc,2,,,
3399.304326,-958.19652,0,rgc,2,,,
3343.198325,-881.73251,0,rgc,2,,,
3290.514813,-764.92837,0,ipc proto,3,,,
3338.844815,-794.73637,0,rgc,2,,,
3447.060818,-587.70037,0,rgc,2,,,
3299.964814,-758.93437,0,rgc,2,,,
3366.114815,-638.02837,0,rgc,2,,,
3361.362815,-784.58437,0,pial,1,,,
3288.300813,-652.60837,0,ipc proto,3,,,
3349.914815,-655.74037,0,rgc,2,,,
3323.940814,-629.55037,0,ipc proto,3,,,
3362.658815,-599.52637,0,rgc,2,,,
3368.058815,-731.61037,0,pial,1,,,
3301.530814,-668.43037,0,rgc,2,,,
3320.214814,-721.08037,0,rgc,2,,,
3282.468813,-637.00237,0,apical,0,,,
3296.508814,-605.84437,0,rgc,2,,,
3400.080816,-656.38837,0,rgc,2,,,
3344.622815,-741.06037,0,rgc,2,,,
3276.690813,-631.49437,0,apical,0,,,
3289.650813,-632.14237,0,ipc proto,3,,,
3335.766815,-625.44637,0,rgc,2,,,
3320.322814,-649.09837,0,ipc proto,3,,,
3265.566813,-797.27437,0,rgc,2,,,
3373.080816,-739.49437,0,apical,0,,,
3354.720815,-647.31637,0,rgc,2,,,
3399.918816,-711.36037,0,rgc,2,,,
3325.128814,-773.13637,0,apical,0,,,
3356.394815,-726.96637,0,pial,1,,,
3308.226814,-637.11037,0,rgc,2,,,
3413.472817,-611.24437,0,rgc,2,,,
3286.734813,-790.57837,0,rgc,2,,,
3383.610816,-786.20437,0,rgc,2,,,
3424.002817,-659.89837,0,rgc,2,,,
3336.954815,-608.49037,0,rgc,2,,,
3441.444817,-725.94037,0,rgc,2,,,
3325.182814,-750.78037,0,rgc,2,,,
3266.214813,-732.96037,0,apical,0,,,
3342.678815,-615.34837,0,rgc,2,,,
3443.442817,-775.83637,0,apical,0,,,
3299.046814,-720.91837,0,rgc,2,,,
3341.328815,-670.32037,0,rgc,2,,,
3445.062817,-646.99237,0,apical,0,,,
3437.178817,-705.63637,0,rgc,2,,,
3259.680813,-656.38837,0,rgc,2,,,
3321.834814,-590.23837,0,ipc proto,3,,,
3398.190816,-664.48837,0,apical,0,,,
3301.746814,-738.95437,0,rgc,2,,,
3367.086815,-777.56437,0,rgc,2,,,
3407.276805,-423.43236,0,ipc proto,3,,,
3475.802806,-577.33237,0,rgc,2,,,
3286.748801,-519.12037,0,apical,0,,,
3406.844805,-486.88237,0,ipc proto,3,,,
3264.068801,-506.05237,0,ipc proto,3,,,
3362.294803,-485.58637,0,ipc proto,3,,,
3385.460804,-508.96837,0,ipc proto,3,,,
3317.258802,-574.47037,0,ipc proto,3,,,
3407.222805,-552.76237,0,rgc,2,,,
3421.316805,-533.70037,0,ipc proto,3,,,
3465.704806,-530.08237,0,rgc,2,,,
3279.242801,-454.21237,0,ipc proto,3,,,
3325.034802,-488.28637,0,ipc proto,3,,,
3408.464805,-529.43437,0,ipc proto,3,,,
3391.670804,-495.25237,0,ipc proto,3,,,
3298.736802,-560.86237,0,ipc proto,3,,,
3302.084802,-486.61237,0,ipc proto,3,,,
3380.114804,-574.41637,0,ipc proto,3,,,
3472.238806,-509.61637,0,rgc,2,,,
3336.266803,-436.50037,0,ipc proto,3,,,
3451.610806,-563.83237,0,rgc,2,,,
3396.422804,-594.93637,0,ipc proto,3,,,
3444.104806,-515.88037,0,ipc proto,3,,,
3311.480802,-388.00836,0,ipc proto,3,,,
3361.808803,-514.42237,0,ipc proto,3,,,
3458.306806,-458.37037,0,ipc proto,3,,,
3400.202804,-471.43837,0,ipc proto,3,,,
3395.558804,-552.60037,0,ipc proto,3,,,
3384.380804,-567.23437,0,ipc proto,3,,,
3276.326801,-556.48837,0,ipc proto,3,,,
3287.450801,-445.35637,0,ipc proto,3,,,
3375.416804,-453.40237,0,ipc proto,3,,,
3269.360801,-500.54437,0,ipc proto,3,,,
3433.034805,-511.39837,0,ipc proto,3,,,
3404.846804,-451.78237,0,ipc proto,3,,,
3381.950804,-525.22237,0,ipc proto,3,,,
3276.056801,-384.22836,0,ipc proto,3,,,
3349.928803,-407.66436,0,ipc proto,3,,,
3267.200801,-493.68637,0,rgc,2,,,
3456.848806,-415.92636,0,ipc proto,3,,,
3388.052804,-456.37237,0,rgc,2,,,
3387.890804,-593.58637,0,apical,0,,,
3366.020803,-454.75237,0,ipc proto,3,,,
3344.042803,-445.89637,0,rgc,2,,,
3399.932804,-419.43636,0,ipc proto,3,,,
3303.164802,-441.41437,0,ipc proto,3,,,
3386.864804,-399.07836,0,ipc proto,3,,,
3300.140802,-573.76837,0,ipc proto,3,,,
3325.898802,-432.23436,0,ipc proto,3,,,
3425.744805,-421.65036,0,ipc proto,3,,,
3428.498805,-440.17237,0,rgc,2,,,
3423.800805,-409.44636,0,ipc proto,3,,,
3361.160803,-544.98637,0,ipc proto,3,,,
3384.758804,-418.24836,0,ipc proto,3,,,
3267.362801,-564.75037,0,ipc proto,3,,,
3467.324806,-519.66037,0,apical,0,,,
3388.646804,-437.47237,0,apical,0,,,
3269.360801,-515.23237,0,ipc proto,3,,,
3322.658802,-463.33837,0,ipc proto,3,,,
3343.394803,-455.18437,0,rgc,2,,,
3357.974803,-523.44037,0,ipc proto,3,,,
3461.276806,-402.80436,0,ipc proto,3,,,
3301.490802,-417.38436,0,ipc proto,3,,,
3274.382801,-598.12237,0,ipc proto,3,,,
3333.242803,-442.22437,0,apical,0,,,
3369.422804,-502.75837,0,ipc proto,3,,,
3455.390806,-538.61437,0,rgc,2,,,
3302.948802,-551.46637,0,ipc proto,3,,,
3269.090801,-545.74237,0,ipc proto,3,,,
3439.730805,-507.18637,0,ipc proto,3,,,
3440.378805,-480.18637,0,ipc proto,3,,,
3479.690806,-437.90437,0,ipc proto,3,,,
3426.716805,-451.08037,0,ipc proto,3,,,
3339.290803,-404.74836,0,ipc proto,3,,,
3316.286802,-544.71637,0,ipc proto,3,,,
3418.076805,-458.64037,0,rgc,2,,,
3315.854802,-483.48037,0,apical,0,,,
3443.726805,-421.32636,0,ipc proto,3,,,
3445.616806,-432.77436,0,ipc proto,3,,,
3432.818805,-489.47437,0,ipc proto,3,,,
3323.576802,-527.05837,0,ipc proto,3,,,
3305.108802,-461.93437,0,ipc proto,3,,,
3398.906804,-506.43037,0,ipc proto,3,,,
3369.476804,-531.21637,0,ipc proto,3,,,
3338.264803,-502.70437,0,ipc proto,3,,,
3368.558804,-416.95236,0,ipc proto,3,,,
3336.914803,-555.78637,0,rgc,2,,,
3265.688801,-597.25837,0,ipc proto,3,,,
3467.648806,-460.26037,0,rgc,2,,,
3316.340802,-561.56437,0,ipc proto,3,,,
3348.416803,-568.15237,0,rgc,2,,,
3432.548805,-465.93037,0,ipc proto,3,,,
3320.552802,-412.14636,0,ipc proto,3,,,
3337.562803,-569.77237,0,rgc,2,,,
3363.448317,-195.88175,0,ipc 1,4,,,
3467.18232,-255.60576,0,ipc 1,4,,,
3390.394318,-277.42176,0,ipc 1,4,,,
3303.670315,-284.11776,0,ipc 1,4,,,
3306.748315,-291.56976,0,rgc,2,,,
3389.530318,-318.08376,0,ipc 1,4,,,
3437.860319,-234.43775,0,ipc 1,4,,,
3318.790316,-258.41376,0,ipc 1,4,,,
3469.88232,-228.28175,0,rgc,2,,,
3432.514319,-373.64976,0,ipc proto,3,,,
3285.256315,-345.56976,0,ipc proto,3,,,
3464.536319,-324.83376,0,ipc proto,3,,,
3323.326316,-233.14175,0,ipc 1,4,,,
3328.078316,-318.62376,0,ipc proto,3,,,
3457.138319,-366.19776,0,ipc proto,3,,,
3481.97832,-305.87976,0,ipc proto,3,,,
3319.546316,-344.16576,0,ipc 1,4,,,
3401.302318,-274.12776,0,ipc proto,3,,,
3407.296318,-296.32176,0,ipc 1,4,,,
