x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
108.558587,161.675978,0,pial,,,,
116.599964,164.150732,0,pial,,,,
124.641341,166.597718,0,pial,,,,
132.682717,169.015431,0,pial,,,,
140.724094,171.402325,0,pial,,,,
148.765471,173.756809,0,pial,,,,
156.806848,176.077248,0,pial,,,,
164.848225,178.361957,0,pial,,,,
172.889601,180.609207,0,pial,,,,
180.930978,182.817216,0,pial,,,,
188.972355,184.984156,0,pial,,,,
197.013732,187.108145,0,pial,,,,
205.055109,189.187249,0,pial,,,,
213.096485,191.219482,0,pial,,,,
221.137862,193.202802,0,pial,,,,
229.179239,195.135112,0,pial,,,,
237.220616,197.014256,0,pial,,,,
245.261993,198.838024,0,pial,,,,
253.303369,200.604143,0,pial,,,,
261.344746,202.310282,0,pial,,,,
269.386123,203.954046,0,pial,,,,
277.4275,205.532981,0,pial,,,,
285.468877,207.044566,0,pial,,,,
293.510253,208.486216,0,pial,,,,
301.55163,209.855281,0,pial,,,,
309.593007,211.149043,0,pial,,,,
317.634384,212.364715,0,pial,,,,
325.675761,213.499442,0,pial,,,,
333.717137,214.550298,0,pial,,,,
341.758514,215.514285,0,pial,,,,
349.799891,216.388331,0,pial,,,,
357.841268,217.169292,0,pial,,,,
365.882645,217.853947,0,pial,,,,
373.924022,218.439,0,pial,,,,
381.965398,218.921078,0,pial,,,,
390.006775,219.296727,0,pial,,,,
398.048152,219.562416,0,pial,,,,
406.089529,219.714531,0,pial,,,,
414.130906,219.749377,0,pial,,,,
422.172282,219.663177,0,pial,,,,
430.213659,219.452067,0,pial,,,,
438.255036,219.1121,0,pial,,,,
446.296413,218.639241,0,pial,,,,
454.33779,218.029368,0,pial,,,,
462.379166,217.278269,0,pial,,,,
470.420543,216.381645,0,pial,,,,
478.46192,215.335102,0,pial,,,,
486.503297,214.134155,0,pial,,,,
494.544674,212.774229,0,pial,,,,
502.58605,211.250648,0,pial,,,,
510.627427,209.558647,0,pial,,,,
518.668804,207.693358,0,pial,,,,
526.710181,205.649821,0,pial,,,,
534.751558,203.422972,0,pial,,,,
542.792934,201.007649,0,pial,,,,
550.834311,198.398589,0,pial,,,,
558.875688,195.590425,0,pial,,,,
566.917065,192.577687,0,pial,,,,
574.958442,189.354801,0,pial,,,,
582.999818,185.916086,0,pial,,,,
591.041195,182.255753,0,pial,,,,
599.082572,178.367908,0,pial,,,,
-599.082572,-37.7057,0,pial,,,,
-591.041195,-36.643005,0,pial,,,,
-582.999818,-35.511118,0,pial,,,,
-574.958442,-34.312203,0,pial,,,,
-566.917065,-33.048369,0,pial,,,,
-558.875688,-31.721666,0,pial,,,,
-550.834311,-30.334091,0,pial,,,,
-542.792934,-28.887588,0,pial,,,,
-534.751558,-27.384046,0,pial,,,,
-526.710181,-25.825304,0,pial,,,,
-518.668804,-24.213151,0,pial,,,,
-510.627427,-22.549327,0,pial,,,,
-502.58605,-20.835522,0,pial,,,,
-494.544674,-19.073382,0,pial,,,,
-486.503297,-17.264505,0,pial,,,,
-478.46192,-15.410447,0,pial,,,,
-470.420543,-13.512717,0,pial,,,,
-462.379166,-11.572784,0,pial,,,,
-454.33779,-9.592076,0,pial,,,,
-446.296413,-7.57198,0,pial,,,,
-438.255036,-5.513845,0,pial,,,,
-430.213659,-3.418981,0,pial,,,,
-422.172282,-1.288664,0,pial,,,,
-414.130906,0.875869,0,pial,,,,
-406.089529,3.073413,0,pial,,,,
-398.048152,5.302797,0,pial,,,,
-390.006775,7.562882,0,pial,,,,
-381.965398,9.852558,0,pial,,,,
-373.924022,12.170748,0,pial,,,,
-365.882645,14.516401,0,pial,,,,
-357.841268,16.888495,0,pial,,,,
-349.799891,19.286034,0,pial,,,,
-341.758514,21.708047,0,pial,,,,
-333.717137,24.153587,0,pial,,,,
-325.675761,26.621729,0,pial,,,,
-317.634384,29.111572,0,pial,,,,
-309.593007,31.622233,0,pial,,,,
-301.55163,34.152852,0,pial,,,,
-293.510253,36.702583,0,pial,,,,
-285.468877,39.2706,0,pial,,,,
-277.4275,41.856094,0,pial,,,,
-269.386123,44.458267,0,pial,,,,
-261.344746,47.076338,0,pial,,,,
-253.303369,49.709539,0,pial,,,,
-245.261993,52.357111,0,pial,,,,
-237.220616,55.018308,0,pial,,,,
-229.179239,57.69239,0,pial,,,,
-221.137862,60.378629,0,pial,,,,
-213.096485,63.0763,0,pial,,,,
-205.055109,65.784687,0,pial,,,,
-197.013732,68.503078,0,pial,,,,
-188.972355,71.230762,0,pial,,,,
-180.930978,73.967034,0,pial,,,,
-172.889601,76.711188,0,pial,,,,
-164.848225,79.462518,0,pial,,,,
-156.806848,82.220319,0,pial,,,,
-148.765471,84.983882,0,pial,,,,
-140.724094,87.752494,0,pial,,,,
-132.682717,90.52544,0,pial,,,,
-124.641341,93.301997,0,pial,,,,
-116.599964,96.081437,0,pial,,,,
-108.558587,98.863024,0,pial,,,,
-100.51721,101.646011,0,pial,,,,
-92.475833,104.429643,0,pial,,,, 
-84.434456,107.213153,0,pial,,,,
-76.39308,109.995762,0,pial,,,,
-68.351703,112.776675,0,pial,,,,
-60.310326,115.555087,0,pial,,,,
-52.268949,118.330172,0,pial,,,,
-44.227572,121.10109,0,pial,,,,
-36.186196,123.866983,0,pial,,,,
-28.144819,126.626972,0,pial,,,,
-20.103442,129.380158,0,pial,,,,
-12.062065,132.125622,0,pial,,,,
-4.020688,134.862422,0,pial,,,,
4.020688,137.589589,0,pial,,,,
12.062065,140.306132,0,pial,,,,
20.103442,143.011035,0,pial,,,,
28.144819,145.703251,0,pial,,,,
36.186196,148.381708,0,pial,,,,
44.227572,151.045301,0,pial,,,,
52.268949,153.692899,0,pial,,,,
60.310326,156.323334,0,pial,,,,
68.351703,158.935409,0,pial,,,,
76.39308,161.527891,0,pial,,,,
84.434456,164.099512,0,pial,,,,
92.475833,166.648968,0,pial,,,,
100.51721,169.174917,0,pial,,,,
108.558587,171.675978,0,pial,,,,
116.599964,174.150732,0,pial,,,,
124.641341,176.597718,0,pial,,,,
132.682717,179.015431,0,pial,,,,
140.724094,181.402325,0,pial,,,,
148.765471,183.756809,0,pial,,,,
156.806848,186.077248,0,pial,,,,
164.848225,188.361957,0,pial,,,,
172.889601,190.609207,0,pial,,,,
180.930978,192.817216,0,pial,,,,
188.972355,194.984156,0,pial,,,,
197.013732,197.108145,0,pial,,,,
